"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
25467,ddacae0e-c720-4fb8-b31a-d59db50ef942,Dêbniki,NotSafe,"2290,4476495470394"
25468,ddacae0e-c720-4fb8-b31a-d59db50ef942,Dêbniki,NotSafe,"3078,1891740359947"
25469,ddacae0e-c720-4fb8-b31a-d59db50ef942,Dêbniki,NotSafe,"3071,5348755884684"
25470,ddacae0e-c720-4fb8-b31a-d59db50ef942,Dêbniki,NotSafe,"3235,956467997801"
25498,89d1e3ef-97cb-4c17-ad6f-6fcc9b8f4501,Bronowice,NotSafe,"3470,2263602619682"
25746,85eb1117-623e-4167-8954-9ce2474316e7,Podgórze Duchackie,NotSafe,"2440,0848710814516"
25773,f529fc55-b0c1-4c8e-912f-1e2fbe6f8c39,Grzegórzki,RatherSafe,"471,1571262776364"
25774,988a0128-c8cb-40ac-a462-8d00e4bb21a4,Bronowice,NotSafe,"1030,0829577280324"
25829,fec48ef6-9241-4faf-b6b2-ff72b3f23ade,Podgórze Duchackie,NotSafe,"2055,5601448135535"
25830,fec48ef6-9241-4faf-b6b2-ff72b3f23ade,Podgórze Duchackie,NotSafe,"2896,998803918077"
25831,fec48ef6-9241-4faf-b6b2-ff72b3f23ade,Podgórze Duchackie,NotSafe,"3111,357673073675"
25832,fec48ef6-9241-4faf-b6b2-ff72b3f23ade,Podgórze Duchackie,NotSafe,"3116,9655541459206"
25988,95088fb2-0db9-414b-b4c9-c33b12b76388,Czy¿yny,RatherSafe,"1420,3170599361408"
26223,587f4b69-64ef-4485-9d04-6c14d49b22a0,Zwierzyniec,RatherSafe,"1167,0471201133153"
26248,e6181de9-8c37-4a03-ab98-1d8a2bee2475,Krowodrza,RatherSafe,"1193,3296609952054"
26300,e3cc0b79-f735-4f34-bbb2-568b0a21dac7,Swoszowice,Safe,"4940,232275552227"
26326,d853e381-5134-43ee-b67f-a1292ea76ac8,Pr¹dnik Czerwony,RatherSafe,"4097,034332814033"
26616,32fd7d31-b599-4fe7-9aac-8bb2bfdf19ac,Podgórze Duchackie,NotSafe,"4571,382047802882"
26691,c1615b2e-6d4f-46ed-a38e-a58d603ed2c7,Mistrzejowice,RatherSafe,"1964,2991421788074"
26794,1e3063ca-3891-4a01-adb9-7516bfa9aab1,Bieñczyce,RatherSafe,"1810,8815000576328"
26869,6a92c84f-0cab-4ec8-ac65-1dc837e674c3,Bronowice,NotSafe,"4777,946327548447"
26974,5c7e2ae3-f688-4c16-9683-20401337ac3d,Zwierzyniec,RatherSafe,"6425,672613607523"
27100,189413aa-b691-45dd-ba51-c2d329a5235d,Dêbniki,NotSafe,"9758,905544022826"
27305,01329422-955a-4aa1-8ce5-f28eb236fdfc,Stare Miasto,NotSafe,"3514,669018506335"
27384,428edf69-d525-4797-a53b-38754c7301a2,Bronowice,NotSafe,"7553,96761362583"
27515,a6db8a3b-a507-48cf-8dea-b12dc2c74f4a,Bieñczyce,RatherSafe,"3127,0641502558155"
27823,176991d0-3739-40e4-aab8-e52c9c052445,Podgórze Duchackie,NotSafe,"1886,097651247022"
27880,88c47441-6bb9-44d2-9101-facb10e0881d,Dêbniki,NotSafe,"1850,6068288818076"
27909,be5adf17-fffd-42ef-96a6-902b4b266449,Bronowice,NotSafe,"2708,609871750098"
27910,be5adf17-fffd-42ef-96a6-902b4b266449,Bronowice,NotSafe,"2527,394617232787"
27911,be5adf17-fffd-42ef-96a6-902b4b266449,Bronowice,NotSafe,"3398,7102672037536"
27963,74124187-a080-4557-9405-5a186fa52896,Czy¿yny,RatherSafe,"685,7688036527547"
27964,4da15a2e-92ba-4c9c-87db-5d3460bccf1d,Bie¿anów-Prokocim,Safe,"2844,022971964501"
27991,0a567283-ad93-4771-877d-cd54722cf42c,Czy¿yny,RatherSafe,"987,2185723839993"
28363,c1fa6905-e32d-4243-b955-3b7f35b887b5,Mistrzejowice,RatherSafe,"892,2120408659245"
28446,6e203477-9ee5-4d48-a7e0-9631059e6a43,Pr¹dnik Bia³y,Safe,"953,0850894815696"
28511,0b38fa10-7d8e-41b4-bccb-4d4223a7402f,Bieñczyce,RatherSafe,"556,1315287680661"
28538,a2bd8791-fbe8-40c4-b09a-66d1634f69b0,Dêbniki,NotSafe,"5151,778621032122"
28666,effef037-f916-4df3-bb62-4223d24e3007,Dêbniki,NotSafe,"7061,172503160839"
28743,bcec386a-6c31-47ca-9281-4e150efc2021,Podgórze,Safe,"1904,0496440836218"
28964,a715765d-80ce-4e38-baec-b52c69a85c04,Grzegórzki,RatherSafe,"520,3798093347455"
28966,fc68795a-92e0-4a8a-8e4c-76ad2a1226ce,Nowa Huta,NotSafe,"1941,5449645128717"
29012,58f0426f-761c-4532-b89f-a411578b2c0d,Nowa Huta,NotSafe,"7392,297711325551"
29070,9dfb574c-27a1-4dba-87bb-f8efbafb21cd,Bronowice,NotSafe,"8139,470569330126"
29208,45fc40e9-5eb3-4943-9e39-44fdfd39a648,Wzgórza Krzes³awickie,Safe,"5338,0890328814185"
29340,2c456661-84ba-4b40-9744-e5fed1f786db,Pr¹dnik Czerwony,RatherSafe,"1744,1864174126658"
